"","uID","variable","factor",".id","source","rise1.3","rise2.3","sex","Source.Global","Source.Primary","Source.Secondary","Country","Location","Language","Weird","Execution","SubjectPool","Setting","Tablet","Pencil","StudyOrderN","IDiffOrderN","study.order","analysis.type","subset","case.include"
"1923",6593,2,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","yale",2,NA,2,"yale","yale","yale","USA","Yale University, New Haven, CT","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Hauser|Tversky.Gati|Savani|Knobe|Norenzayan|Zhong|Hsee|Shafir|Tversky|Risen|Schwarz|Ross.Slate2|Zaval|Geissner|Gray","ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection|ID: Subjective wellbeing",10,"Global","all",TRUE
"1924",6595,1,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","yale",1,NA,2,"yale","yale","yale","USA","Yale University, New Haven, CT","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Schwarz|Savani|Hauser|Norenzayan|Zaval|Shafir|Tversky.Gati|Geissner|Ross.Slate2|Knobe|Gray|Hsee|Risen|Zhong|Tversky","ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing",13,"Global","all",TRUE
"1925",6596,2,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","yale",2,NA,2,"yale","yale","yale","USA","Yale University, New Haven, CT","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Tversky|Knobe|Savani|Zhong|Ross.Slate2|Risen|Schwarz|Norenzayan|Hsee|Hauser|Shafir|Tversky.Gati|Gray|Geissner|Zaval","ID: Mood|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Subjective wellbeing",6,"Global","all",TRUE
"1926",6597,4,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","yale",4,NA,2,"yale","yale","yale","USA","Yale University, New Haven, CT","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Norenzayan|Ross.Slate2|Geissner|Hsee|Zhong|Tversky|Zaval|Savani|Schwarz|Knobe|Shafir|Hauser|Tversky.Gati|Gray|Risen","ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood",15,"Global","all",TRUE
"1927",6599,4,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","yale",4,NA,2,"yale","yale","yale","USA","Yale University, New Haven, CT","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Zhong|Norenzayan|Shafir|Hsee|Zaval|Gray|Geissner|Tversky.Gati|Savani|Hauser|Ross.Slate2|Tversky|Schwarz|Risen|Knobe","ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood",14,"Global","all",TRUE
"1935",6612,6,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","yale",6,NA,2,"yale","yale","yale","USA","Yale University, New Haven, CT","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Gray|Hsee|Schwarz|Tversky|Knobe|Norenzayan|Savani|Geissner|Zaval|Shafir|Zhong|Ross.Slate2|Risen|Hauser|Tversky.Gati","ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Global self-esteem SISE",13,"Global","all",TRUE
"1948",6635,1,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","yale",1,NA,1,"yale","yale","yale","USA","Yale University, New Haven, CT","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Savani|Tversky|Hsee|Schwarz|Geissner|Norenzayan|Zhong|Hauser|Shafir|Ross.Slate2|Gray|Knobe|Risen|Tversky.Gati|Zaval","ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood",13,"Global","all",TRUE
"1950",6637,1,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","yale",1,NA,1,"yale","yale","yale","USA","Yale University, New Haven, CT","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Zhong|Hsee|Geissner|Ross.Slate2|Knobe|Tversky|Schwarz|Hauser|Savani|Risen|Gray|Tversky.Gati|Zaval|Norenzayan|Shafir","ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Mood",10,"Global","all",TRUE
"1951",6638,2,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","yale",2,NA,2,"yale","yale","yale","USA","Yale University, New Haven, CT","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Ross.Slate2|Norenzayan|Tversky.Gati|Savani|Gray|Hauser|Zaval|Schwarz|Shafir|Tversky|Risen|Hsee|Zhong|Knobe|Geissner","ID: Subjective wellbeing|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five",11,"Global","all",TRUE
"1952",6639,6,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","yale",6,NA,1,"yale","yale","yale","USA","Yale University, New Haven, CT","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Tversky.Gati|Tversky|Hsee|Hauser|Schwarz|Zhong|Gray|Shafir|Geissner|Norenzayan|Risen|Savani|Zaval|Knobe|Ross.Slate2","ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection",11,"Global","all",TRUE
"1953",6640,8,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","yale",8,NA,1,"yale","yale","yale","USA","Yale University, New Haven, CT","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Ross.Slate2|Savani|Geissner|Gray|Shafir|Zhong|Risen|Tversky.Gati|Norenzayan|Hsee|Schwarz|Zaval|Knobe|Tversky|Hauser","ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing",7,"Global","all",TRUE
"1954",6641,3,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","yale",3,NA,1,"yale","yale","yale","USA","Yale University, New Haven, CT","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Shafir|Hsee|Zaval|Knobe|Savani|Gray|Schwarz|Geissner|Tversky.Gati|Ross.Slate2|Zhong|Tversky|Risen|Norenzayan|Hauser","ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE",13,"Global","all",TRUE
"1955",6648,6,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","yale",6,NA,2,"yale","yale","yale","USA","Yale University, New Haven, CT","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Savani|Shafir|Risen|Schwarz|Tversky|Hsee|Zhong|Knobe|Norenzayan|Tversky.Gati|Ross.Slate2|Zaval|Hauser|Gray|Geissner","ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood|ID: Global self-esteem SISE",3,"Global","all",TRUE
"1956",6650,2,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","yale",2,NA,1,"yale","yale","yale","USA","Yale University, New Haven, CT","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Tversky|Zaval|Knobe|Savani|Geissner|Hsee|Hauser|Gray|Risen|Norenzayan|Ross.Slate2|Tversky.Gati|Shafir|Schwarz|Zhong","ID: Subjective wellbeing|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Mood",9,"Global","all",TRUE
"1957",6651,2,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","yale",2,NA,2,"yale","yale","yale","USA","Yale University, New Haven, CT","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Tversky|Knobe|Geissner|Hsee|Hauser|Zhong|Risen|Ross.Slate2|Shafir|Savani|Zaval|Schwarz|Norenzayan|Gray|Tversky.Gati","ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection",7,"Global","all",TRUE
"1958",6652,2,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","yale",2,NA,1,"yale","yale","yale","USA","Yale University, New Haven, CT","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Zhong|Schwarz|Ross.Slate2|Shafir|Norenzayan|Zaval|Hsee|Savani|Knobe|Geissner|Risen|Hauser|Tversky.Gati|Tversky|Gray","ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing",11,"Global","all",TRUE
"1959",6653,3,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","yale",3,NA,2,"yale","yale","yale","USA","Yale University, New Haven, CT","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Zaval|Hsee|Shafir|Gray|Tversky.Gati|Tversky|Risen|Norenzayan|Hauser|Schwarz|Geissner|Ross.Slate2|Knobe|Savani|Zhong","ID: Cognitive reflection|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Mood",7,"Global","all",TRUE
"1960",6656,1,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","yale",1,NA,1,"yale","yale","yale","USA","Yale University, New Haven, CT","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Risen|Shafir|Hsee|Tversky.Gati|Knobe|Ross.Slate2|Hauser|Savani|Gray|Geissner|Norenzayan|Zaval|Zhong|Tversky|Schwarz","ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing",1,"Global","all",TRUE
"1961",6658,7,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","yale",7,NA,2,"yale","yale","yale","USA","Yale University, New Haven, CT","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Zaval|Ross.Slate2|Tversky|Hauser|Tversky.Gati|Geissner|Norenzayan|Zhong|Savani|Shafir|Risen|Knobe|Gray|Schwarz|Hsee","ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection",11,"Global","all",TRUE
"1962",6659,8,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","yale",8,NA,2,"yale","yale","yale","USA","Yale University, New Haven, CT","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Schwarz|Zhong|Hsee|Zaval|Tversky|Knobe|Geissner|Savani|Tversky.Gati|Ross.Slate2|Norenzayan|Gray|Hauser|Shafir|Risen","ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE",15,"Global","all",TRUE
"1964",6666,3,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","yale",3,NA,2,"yale","yale","yale","USA","Yale University, New Haven, CT","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Schwarz|Hauser|Risen|Geissner|Zhong|Tversky.Gati|Tversky|Gray|Hsee|Savani|Shafir|Zaval|Norenzayan|Knobe|Ross.Slate2","ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood",3,"Global","all",TRUE
"1965",6667,4,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","yale",4,NA,2,"yale","yale","yale","USA","Yale University, New Haven, CT","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Zhong|Hauser|Hsee|Tversky.Gati|Norenzayan|Gray|Schwarz|Shafir|Savani|Knobe|Geissner|Ross.Slate2|Zaval|Tversky|Risen","ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE",15,"Global","all",TRUE
"1966",6669,7,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","yale",7,NA,2,"yale","yale","yale","USA","Yale University, New Haven, CT","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Zhong|Knobe|Risen|Hauser|Geissner|Savani|Norenzayan|Hsee|Tversky|Shafir|Tversky.Gati|Schwarz|Zaval|Ross.Slate2|Gray","ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection|ID: Subjective wellbeing",3,"Global","all",TRUE
"1967",6673,1,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","yale",1,NA,1,"yale","yale","yale","USA","Yale University, New Haven, CT","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Shafir|Knobe|Tversky|Hauser|Tversky.Gati|Risen|Gray|Schwarz|Ross.Slate2|Zaval|Geissner|Hsee|Savani|Zhong|Norenzayan","ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE",6,"Global","all",TRUE
"1968",6677,1,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","yale",1,NA,1,"yale","yale","yale","USA","Yale University, New Haven, CT","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Shafir|Geissner|Gray|Schwarz|Hsee|Zhong|Savani|Norenzayan|Risen|Hauser|Ross.Slate2|Tversky.Gati|Knobe|Zaval|Tversky","ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five",9,"Global","all",TRUE
"1969",6680,1,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","yale",1,NA,1,"yale","yale","yale","USA","Yale University, New Haven, CT","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Hauser|Hsee|Risen|Tversky|Savani|Zhong|Geissner|Tversky.Gati|Ross.Slate2|Knobe|Shafir|Norenzayan|Zaval|Gray|Schwarz","ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection",3,"Global","all",TRUE
"1970",6684,1,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","yale",1,NA,2,"yale","yale","yale","USA","Yale University, New Haven, CT","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Zaval|Knobe|Norenzayan|Tversky|Risen|Hsee|Gray|Tversky.Gati|Hauser|Shafir|Geissner|Savani|Zhong|Ross.Slate2|Schwarz","ID: Subjective wellbeing|ID: Mood|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection",5,"Global","all",TRUE
"1971",6686,2,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","yale",2,NA,2,"yale","yale","yale","USA","Yale University, New Haven, CT","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Risen|Tversky.Gati|Ross.Slate2|Hauser|Knobe|Zaval|Tversky|Savani|Zhong|Schwarz|Geissner|Norenzayan|Shafir|Gray|Hsee","ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE",1,"Global","all",TRUE
"1972",6689,3,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","yale",3,NA,2,"yale","yale","yale","USA","Yale University, New Haven, CT","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Geissner|Gray|Knobe|Zhong|Ross.Slate2|Hsee|Tversky|Schwarz|Hauser|Risen|Tversky.Gati|Norenzayan|Zaval|Shafir|Savani","ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing|ID: TIPI for Big-Five",10,"Global","all",TRUE
"1974",6692,9,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","yale",9,NA,1,"yale","yale","yale","USA","Yale University, New Haven, CT","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Savani|Hauser|Risen|Shafir|Hsee|Zaval|Norenzayan|Knobe|Schwarz|Geissner|Tversky|Tversky.Gati|Gray|Zhong|Ross.Slate2","ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Subjective wellbeing",3,"Global","all",TRUE
"1975",6698,3,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","yale",3,NA,2,"yale","yale","yale","USA","Yale University, New Haven, CT","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Tversky|Risen|Hsee|Norenzayan|Ross.Slate2|Gray|Geissner|Savani|Knobe|Shafir|Tversky.Gati|Zaval|Zhong|Hauser|Schwarz","ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing",2,"Global","all",TRUE
"1981",6714,3,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","yale",3,NA,2,"yale","yale","yale","USA","Yale University, New Haven, CT","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Gray|Ross.Slate2|Shafir|Savani|Risen|Geissner|Zhong|Hauser|Hsee|Schwarz|Knobe|Zaval|Norenzayan|Tversky.Gati|Tversky","ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Subjective wellbeing",5,"Global","all",TRUE
